Sector,Ticker,Year,Month,Monthly_Return_%
Communication Services,BHARTIARTL.NS,2018,1,-18.0585
Communication Services,BHARTIARTL.NS,2018,2,-2.2878000000000003
Communication Services,BHARTIARTL.NS,2018,3,-6.736700000000001
Communication Services,BHARTIARTL.NS,2018,4,2.9341999999999997
Communication Services,BHARTIARTL.NS,2018,5,-8.7556
Communication Services,BHARTIARTL.NS,2018,6,2.5431999999999992
Communication Services,BHARTIARTL.NS,2018,7,2.7142999999999997
Communication Services,BHARTIARTL.NS,2018,8,-1.4314999999999996
Communication Services,BHARTIARTL.NS,2018,9,-12.1217
Communication Services,BHARTIARTL.NS,2018,10,-13.583400000000001
Communication Services,BHARTIARTL.NS,2018,11,7.6575
Communication Services,BHARTIARTL.NS,2018,12,0.2512000000000003
Communication Services,BHARTIARTL.NS,2019,1,-1.5523999999999998
Communication Services,BHARTIARTL.NS,2019,2,3.8827
Communication Services,BHARTIARTL.NS,2019,3,4.3805000000000005
Communication Services,BHARTIARTL.NS,2019,4,5.928800000000001
Communication Services,BHARTIARTL.NS,2019,5,9.1331
Communication Services,BHARTIARTL.NS,2019,6,-0.44799999999999995
Communication Services,BHARTIARTL.NS,2019,7,-2.407299999999999
Communication Services,BHARTIARTL.NS,2019,8,3.3632000000000013
Communication Services,BHARTIARTL.NS,2019,9,6.1633
Communication Services,BHARTIARTL.NS,2019,10,2.6681999999999997
Communication Services,BHARTIARTL.NS,2019,11,17.915300000000002
Communication Services,BHARTIARTL.NS,2019,12,3.3151999999999995
Communication Services,BHARTIARTL.NS,2020,1,8.9614
Communication Services,BHARTIARTL.NS,2020,2,5.6597
Communication Services,BHARTIARTL.NS,2020,3,-14.495500000000003
Communication Services,BHARTIARTL.NS,2020,4,16.5333
Communication Services,BHARTIARTL.NS,2020,5,8.369100000000001
Communication Services,BHARTIARTL.NS,2020,6,1.6976000000000004
Communication Services,BHARTIARTL.NS,2020,7,-0.5871000000000004
Communication Services,BHARTIARTL.NS,2020,8,-7.5944
Communication Services,BHARTIARTL.NS,2020,9,-18.5516
Communication Services,BHARTIARTL.NS,2020,10,3.4314999999999993
Communication Services,BHARTIARTL.NS,2020,11,7.0367999999999995
Communication Services,BHARTIARTL.NS,2020,12,9.892199999999999
Communication Services,BHARTIARTL.NS,2021,1,8.6677
Communication Services,BHARTIARTL.NS,2021,2,0.9388000000000005
Communication Services,BHARTIARTL.NS,2021,3,-7.0040000000000004
Communication Services,BHARTIARTL.NS,2021,4,3.9338
Communication Services,BHARTIARTL.NS,2021,5,-0.0942999999999996
Communication Services,BHARTIARTL.NS,2021,6,-1.6422
Communication Services,BHARTIARTL.NS,2021,7,6.9512
Communication Services,BHARTIARTL.NS,2021,8,17.459
Communication Services,BHARTIARTL.NS,2021,9,5.7304
Communication Services,BHARTIARTL.NS,2021,10,-0.23779999999999968
Communication Services,BHARTIARTL.NS,2021,11,6.446899999999999
Communication Services,BHARTIARTL.NS,2021,12,-6.0832
Communication Services,BHARTIARTL.NS,2022,1,6.719600000000001
Communication Services,BHARTIARTL.NS,2022,2,-5.708
Communication Services,BHARTIARTL.NS,2022,3,9.813099999999999
Communication Services,BHARTIARTL.NS,2022,4,-2.0033
Communication Services,BHARTIARTL.NS,2022,5,-5.133099999999999
Communication Services,BHARTIARTL.NS,2022,6,-1.8909000000000002
Communication Services,BHARTIARTL.NS,2022,7,-0.7301999999999993
Communication Services,BHARTIARTL.NS,2022,8,7.0769
Communication Services,BHARTIARTL.NS,2022,9,9.876999999999999
Communication Services,BHARTIARTL.NS,2022,10,4.0577000000000005
Communication Services,BHARTIARTL.NS,2022,11,2.1168
Communication Services,BHARTIARTL.NS,2022,12,-5.026000000000001
Communication Services,BHARTIARTL.NS,2023,1,-4.3248
Communication Services,BHARTIARTL.NS,2023,2,-3.6203000000000003
Communication Services,BHARTIARTL.NS,2023,3,1.0531000000000001
Communication Services,BHARTIARTL.NS,2023,4,6.5763
Communication Services,BHARTIARTL.NS,2023,5,6.3015
Communication Services,BHARTIARTL.NS,2023,6,3.4504
Communication Services,BHARTIARTL.NS,2023,7,1.3207
Communication Services,BHARTIARTL.NS,2023,8,-3.7426
Communication Services,BHARTIARTL.NS,2023,9,7.9826
Communication Services,BHARTIARTL.NS,2023,10,-1.1956000000000004
Communication Services,BHARTIARTL.NS,2023,11,10.486600000000001
Communication Services,BHARTIARTL.NS,2023,12,1.8337
Communication Services,BHARTIARTL.NS,2024,1,12.8589
Communication Services,BHARTIARTL.NS,2024,2,-3.9741999999999997
Communication Services,BHARTIARTL.NS,2024,3,9.1586
Communication Services,BHARTIARTL.NS,2024,4,7.5849
Communication Services,BHARTIARTL.NS,2024,5,3.8949999999999996
Communication Services,BHARTIARTL.NS,2024,6,5.6052
Communication Services,BHARTIARTL.NS,2024,7,3.4518000000000004
Communication Services,BHARTIARTL.NS,2024,8,6.462300000000001
Communication Services,BHARTIARTL.NS,2024,9,7.5596000000000005
Communication Services,BHARTIARTL.NS,2024,10,-5.7256
Communication Services,BHARTIARTL.NS,2024,11,1.0808000000000004
Communication Services,BHARTIARTL.NS,2024,12,-2.1951000000000005
Communication Services,BHARTIARTL.NS,2025,1,2.5203999999999995
Communication Services,BHARTIARTL.NS,2025,2,-3.1701000000000006
Communication Services,BHARTIARTL.NS,2025,3,10.0771
Communication Services,BHARTIARTL.NS,2025,4,7.5959
Communication Services,BHARTIARTL.NS,2025,5,-0.28600000000000014
Communication Services,BHARTIARTL.NS,2025,6,8.0761
Communication Services,BHARTIARTL.NS,2025,7,-4.7017999999999995
Communication Services,BHARTIARTL.NS,2025,8,-1.2172000000000005
Communication Services,BHARTIARTL.NS,2025,9,-0.491
Communication Services,BHARTIARTL.NS,2025,10,9.1118
Communication Services,BHARTIARTL.NS,2025,11,2.4595
Communication Services,BHARTIARTL.NS,2025,12,0.29339999999999977
Communication Services,BHARTIARTL.NS,2026,1,-6.674
Communication Services,BHARTIARTL.NS,2026,2,-4.4563
Communication Services,BHARTIARTL.NS,2026,3,-4.1727
Consumer Discretionary,MARUTI.NS,2003,7,9.9675
Consumer Discretionary,MARUTI.NS,2003,8,27.183999999999997
Consumer Discretionary,MARUTI.NS,2003,9,-0.38060000000000027
Consumer Discretionary,MARUTI.NS,2003,10,34.108000000000004
Consumer Discretionary,MARUTI.NS,2003,11,7.617900000000001
Consumer Discretionary,MARUTI.NS,2003,12,8.886
Consumer Discretionary,MARUTI.NS,2004,1,16.4237
Consumer Discretionary,MARUTI.NS,2004,2,15.8443
Consumer Discretionary,MARUTI.NS,2004,3,0.28740000000000077
Consumer Discretionary,MARUTI.NS,2004,4,9.704699999999999
Consumer Discretionary,MARUTI.NS,2004,5,-31.834699999999998
Consumer Discretionary,MARUTI.NS,2004,6,5.148500000000001
Consumer Discretionary,MARUTI.NS,2004,7,5.631200000000001
Consumer Discretionary,MARUTI.NS,2004,8,-10.0957
Consumer Discretionary,MARUTI.NS,2004,9,-6.9688
Consumer Discretionary,MARUTI.NS,2004,10,6.2406
Consumer Discretionary,MARUTI.NS,2004,11,11.402
Consumer Discretionary,MARUTI.NS,2004,12,9.9311
Consumer Discretionary,MARUTI.NS,2005,1,-0.9535999999999996
Consumer Discretionary,MARUTI.NS,2005,2,4.5533
Consumer Discretionary,MARUTI.NS,2005,3,-11.1851
Consumer Discretionary,MARUTI.NS,2005,4,-3.2274
Consumer Discretionary,MARUTI.NS,2005,5,13.842500000000001
Consumer Discretionary,MARUTI.NS,2005,6,0.05579999999999985
Consumer Discretionary,MARUTI.NS,2005,7,3.9640999999999997
Consumer Discretionary,MARUTI.NS,2005,8,-2.4434000000000005
Consumer Discretionary,MARUTI.NS,2005,9,18.1386
Consumer Discretionary,MARUTI.NS,2005,10,-1.0795999999999992
Consumer Discretionary,MARUTI.NS,2005,11,11.445
Consumer Discretionary,MARUTI.NS,2005,12,3.8413
Consumer Discretionary,MARUTI.NS,2006,1,18.1891
Consumer Discretionary,MARUTI.NS,2006,2,8.403300000000002
Consumer Discretionary,MARUTI.NS,2006,3,6.680100000000001
Consumer Discretionary,MARUTI.NS,2006,4,5.7462
Consumer Discretionary,MARUTI.NS,2006,5,-20.7262
Consumer Discretionary,MARUTI.NS,2006,6,10.469899999999999
Consumer Discretionary,MARUTI.NS,2006,7,-0.4197999999999982
Consumer Discretionary,MARUTI.NS,2006,8,9.0952
Consumer Discretionary,MARUTI.NS,2006,9,13.497800000000002
Consumer Discretionary,MARUTI.NS,2006,10,-1.2359000000000002
Consumer Discretionary,MARUTI.NS,2006,11,-4.2405
Consumer Discretionary,MARUTI.NS,2006,12,0.5269999999999996
Consumer Discretionary,MARUTI.NS,2007,1,-0.03870000000000062
Consumer Discretionary,MARUTI.NS,2007,2,-8.8694
Consumer Discretionary,MARUTI.NS,2007,3,-1.9587000000000006
Consumer Discretionary,MARUTI.NS,2007,4,-1.0282999999999989
Consumer Discretionary,MARUTI.NS,2007,5,1.4824
Consumer Discretionary,MARUTI.NS,2007,6,-9.1449
Consumer Discretionary,MARUTI.NS,2007,7,12.9334
Consumer Discretionary,MARUTI.NS,2007,8,3.2564999999999995
Consumer Discretionary,MARUTI.NS,2007,9,14.649799999999999
Consumer Discretionary,MARUTI.NS,2007,10,8.639299999999997
Consumer Discretionary,MARUTI.NS,2007,11,-4.947799999999999
Consumer Discretionary,MARUTI.NS,2007,12,-1.7666
Consumer Discretionary,MARUTI.NS,2008,1,-14.9176
Consumer Discretionary,MARUTI.NS,2008,2,2.9166000000000003
Consumer Discretionary,MARUTI.NS,2008,3,-4.3979
Consumer Discretionary,MARUTI.NS,2008,4,-10.577399999999999
Consumer Discretionary,MARUTI.NS,2008,5,3.2355000000000005
Consumer Discretionary,MARUTI.NS,2008,6,-20.4801
Consumer Discretionary,MARUTI.NS,2008,7,-4.7142
Consumer Discretionary,MARUTI.NS,2008,8,13.1723
Consumer Discretionary,MARUTI.NS,2008,9,6.8542000000000005
Consumer Discretionary,MARUTI.NS,2008,10,-18.349800000000002
Consumer Discretionary,MARUTI.NS,2008,11,-4.607899999999999
Consumer Discretionary,MARUTI.NS,2008,12,-1.3416999999999994
Consumer Discretionary,MARUTI.NS,2009,1,9.624400000000001
Consumer Discretionary,MARUTI.NS,2009,2,18.2328
Consumer Discretionary,MARUTI.NS,2009,3,14.7089
Consumer Discretionary,MARUTI.NS,2009,4,4.8681
Consumer Discretionary,MARUTI.NS,2009,5,24.733
Consumer Discretionary,MARUTI.NS,2009,6,4.4243
Consumer Discretionary,MARUTI.NS,2009,7,28.858
Consumer Discretionary,MARUTI.NS,2009,8,2.8033000000000006
Consumer Discretionary,MARUTI.NS,2009,9,17.4589
Consumer Discretionary,MARUTI.NS,2009,10,-18.7605
Consumer Discretionary,MARUTI.NS,2009,11,10.841
Consumer Discretionary,MARUTI.NS,2009,12,0.3936000000000003
Consumer Discretionary,MARUTI.NS,2010,1,-11.2567
Consumer Discretionary,MARUTI.NS,2010,2,5.2721
Consumer Discretionary,MARUTI.NS,2010,3,-2.722600000000001
Consumer Discretionary,MARUTI.NS,2010,4,-10.0386
Consumer Discretionary,MARUTI.NS,2010,5,-3.1997000000000004
Consumer Discretionary,MARUTI.NS,2010,6,14.3675
Consumer Discretionary,MARUTI.NS,2010,7,-16.2967
Consumer Discretionary,MARUTI.NS,2010,8,4.8859
Consumer Discretionary,MARUTI.NS,2010,9,13.8348
Consumer Discretionary,MARUTI.NS,2010,10,7.6929
Consumer Discretionary,MARUTI.NS,2010,11,-8.4604
Consumer Discretionary,MARUTI.NS,2010,12,0.11229999999999991
Consumer Discretionary,MARUTI.NS,2011,1,-12.3387
Consumer Discretionary,MARUTI.NS,2011,2,-3.3327999999999998
Consumer Discretionary,MARUTI.NS,2011,3,5.091399999999999
Consumer Discretionary,MARUTI.NS,2011,4,4.5526
Consumer Discretionary,MARUTI.NS,2011,5,-6.700700000000001
Consumer Discretionary,MARUTI.NS,2011,6,-5.647500000000001
Consumer Discretionary,MARUTI.NS,2011,7,4.1138
Consumer Discretionary,MARUTI.NS,2011,8,-9.621099999999998
Consumer Discretionary,MARUTI.NS,2011,9,-0.33490000000000064
Consumer Discretionary,MARUTI.NS,2011,10,4.2323
Consumer Discretionary,MARUTI.NS,2011,11,-14.1385
Consumer Discretionary,MARUTI.NS,2011,12,-5.3289
Consumer Discretionary,MARUTI.NS,2012,1,26.5278
Consumer Discretionary,MARUTI.NS,2012,2,5.969099999999999
Consumer Discretionary,MARUTI.NS,2012,3,7.702
Consumer Discretionary,MARUTI.NS,2012,4,1.7570999999999994
Consumer Discretionary,MARUTI.NS,2012,5,-21.3973
Consumer Discretionary,MARUTI.NS,2012,6,6.5611
Consumer Discretionary,MARUTI.NS,2012,7,-2.1473000000000013
Consumer Discretionary,MARUTI.NS,2012,8,0.8478000000000001
Consumer Discretionary,MARUTI.NS,2012,9,16.9358
Consumer Discretionary,MARUTI.NS,2012,10,6.4328
Consumer Discretionary,MARUTI.NS,2012,11,2.6166
Consumer Discretionary,MARUTI.NS,2012,12,1.2148
Consumer Discretionary,MARUTI.NS,2013,1,6.3238
Consumer Discretionary,MARUTI.NS,2013,2,-15.177299999999999
Consumer Discretionary,MARUTI.NS,2013,3,-5.1283
Consumer Discretionary,MARUTI.NS,2013,4,27.0896
Consumer Discretionary,MARUTI.NS,2013,5,-3.6233
Consumer Discretionary,MARUTI.NS,2013,6,-4.051900000000001
Consumer Discretionary,MARUTI.NS,2013,7,-14.43
Consumer Discretionary,MARUTI.NS,2013,8,-6.105099999999999
Consumer Discretionary,MARUTI.NS,2013,9,9.472199999999999
Consumer Discretionary,MARUTI.NS,2013,10,19.1416
Consumer Discretionary,MARUTI.NS,2013,11,2.5703
Consumer Discretionary,MARUTI.NS,2013,12,5.3690999999999995
Consumer Discretionary,MARUTI.NS,2014,1,-6.7440999999999995
Consumer Discretionary,MARUTI.NS,2014,2,-2.7002000000000006
Consumer Discretionary,MARUTI.NS,2014,3,22.1707
Consumer Discretionary,MARUTI.NS,2014,4,-2.3936
Consumer Discretionary,MARUTI.NS,2014,5,17.2361
Consumer Discretionary,MARUTI.NS,2014,6,7.337000000000001
Consumer Discretionary,MARUTI.NS,2014,7,3.7472
Consumer Discretionary,MARUTI.NS,2014,8,9.9584
Consumer Discretionary,MARUTI.NS,2014,9,9.728200000000001
Consumer Discretionary,MARUTI.NS,2014,10,8.8339
Consumer Discretionary,MARUTI.NS,2014,11,0.35119999999999996
Consumer Discretionary,MARUTI.NS,2014,12,-0.33509999999999995
Consumer Discretionary,MARUTI.NS,2015,1,9.2808
Consumer Discretionary,MARUTI.NS,2015,2,-0.9436
Consumer Discretionary,MARUTI.NS,2015,3,2.6494000000000004
Consumer Discretionary,MARUTI.NS,2015,4,1.0419000000000003
Consumer Discretionary,MARUTI.NS,2015,5,1.8100999999999994
Consumer Discretionary,MARUTI.NS,2015,6,6.240399999999999
Consumer Discretionary,MARUTI.NS,2015,7,7.496499999999999
Consumer Discretionary,MARUTI.NS,2015,8,-3.5053999999999994
Consumer Discretionary,MARUTI.NS,2015,9,12.0069
Consumer Discretionary,MARUTI.NS,2015,10,-4.9216999999999995
Consumer Discretionary,MARUTI.NS,2015,11,2.5292999999999997
Consumer Discretionary,MARUTI.NS,2015,12,1.5415999999999999
Consumer Discretionary,MARUTI.NS,2016,1,-11.614300000000002
Consumer Discretionary,MARUTI.NS,2016,2,-23.0043
Consumer Discretionary,MARUTI.NS,2016,3,14.3785
Consumer Discretionary,MARUTI.NS,2016,4,2.5534
Consumer Discretionary,MARUTI.NS,2016,5,9.3942
Consumer Discretionary,MARUTI.NS,2016,6,0.7943999999999996
Consumer Discretionary,MARUTI.NS,2016,7,13.0695
Consumer Discretionary,MARUTI.NS,2016,8,6.2355
Consumer Discretionary,MARUTI.NS,2016,9,8.2674
Consumer Discretionary,MARUTI.NS,2016,10,7.1434999999999995
Consumer Discretionary,MARUTI.NS,2016,11,-10.264600000000002
Consumer Discretionary,MARUTI.NS,2016,12,1.2266999999999997
Consumer Discretionary,MARUTI.NS,2017,1,10.3893
Consumer Discretionary,MARUTI.NS,2017,2,0.7033999999999994
Consumer Discretionary,MARUTI.NS,2017,3,1.6567000000000003
Consumer Discretionary,MARUTI.NS,2017,4,8.331900000000001
Consumer Discretionary,MARUTI.NS,2017,5,10.1753
Consumer Discretionary,MARUTI.NS,2017,6,0.1815000000000004
Consumer Discretionary,MARUTI.NS,2017,7,7.1821
Consumer Discretionary,MARUTI.NS,2017,8,-0.5148999999999999
Consumer Discretionary,MARUTI.NS,2017,9,3.6542
Consumer Discretionary,MARUTI.NS,2017,10,2.9536000000000002
Consumer Discretionary,MARUTI.NS,2017,11,4.6856
Consumer Discretionary,MARUTI.NS,2017,12,12.602900000000002
Consumer Discretionary,MARUTI.NS,2018,1,-2.1509
Consumer Discretionary,MARUTI.NS,2018,2,-6.900500000000001
Consumer Discretionary,MARUTI.NS,2018,3,0.24329999999999957
Consumer Discretionary,MARUTI.NS,2018,4,-0.43930000000000036
Consumer Discretionary,MARUTI.NS,2018,5,-3.0936
Consumer Discretionary,MARUTI.NS,2018,6,3.4339
Consumer Discretionary,MARUTI.NS,2018,7,7.8319
Consumer Discretionary,MARUTI.NS,2018,8,-4.4045
Consumer Discretionary,MARUTI.NS,2018,9,-21.006
Consumer Discretionary,MARUTI.NS,2018,10,-9.896899999999999
Consumer Discretionary,MARUTI.NS,2018,11,15.081600000000002
Consumer Discretionary,MARUTI.NS,2018,12,-2.2639000000000005
Consumer Discretionary,MARUTI.NS,2019,1,-11.2593
Consumer Discretionary,MARUTI.NS,2019,2,3.0566000000000004
Consumer Discretionary,MARUTI.NS,2019,3,-3.299200000000001
Consumer Discretionary,MARUTI.NS,2019,4,1.3431999999999995
Consumer Discretionary,MARUTI.NS,2019,5,3.3446999999999996
Consumer Discretionary,MARUTI.NS,2019,6,-4.791300000000001
Consumer Discretionary,MARUTI.NS,2019,7,-17.3247
Consumer Discretionary,MARUTI.NS,2019,8,11.7129
Consumer Discretionary,MARUTI.NS,2019,9,10.5166
Consumer Discretionary,MARUTI.NS,2019,10,12.129000000000001
Consumer Discretionary,MARUTI.NS,2019,11,-4.0562000000000005
Consumer Discretionary,MARUTI.NS,2019,12,1.8209
Consumer Discretionary,MARUTI.NS,2020,1,-6.1739
Consumer Discretionary,MARUTI.NS,2020,2,-9.293099999999999
Consumer Discretionary,MARUTI.NS,2020,3,-33.8611
Consumer Discretionary,MARUTI.NS,2020,4,24.9813
Consumer Discretionary,MARUTI.NS,2020,5,5.7940000000000005
Consumer Discretionary,MARUTI.NS,2020,6,4.4173
Consumer Discretionary,MARUTI.NS,2020,7,7.4808
Consumer Discretionary,MARUTI.NS,2020,8,9.1326
Consumer Discretionary,MARUTI.NS,2020,9,-1.0347000000000006
Consumer Discretionary,MARUTI.NS,2020,10,3.4354999999999998
Consumer Discretionary,MARUTI.NS,2020,11,1.1699000000000002
Consumer Discretionary,MARUTI.NS,2020,12,8.7383
Consumer Discretionary,MARUTI.NS,2021,1,-5.447499999999999
Consumer Discretionary,MARUTI.NS,2021,2,-4.562899999999999
Consumer Discretionary,MARUTI.NS,2021,3,0.13500000000000012
Consumer Discretionary,MARUTI.NS,2021,4,-5.7173
Consumer Discretionary,MARUTI.NS,2021,5,9.4474
Consumer Discretionary,MARUTI.NS,2021,6,6.1389000000000005
Consumer Discretionary,MARUTI.NS,2021,7,-7.3346
Consumer Discretionary,MARUTI.NS,2021,8,-1.7555999999999998
Consumer Discretionary,MARUTI.NS,2021,9,7.2308
Consumer Discretionary,MARUTI.NS,2021,10,2.2631999999999994
Consumer Discretionary,MARUTI.NS,2021,11,-5.0855
Consumer Discretionary,MARUTI.NS,2021,12,5.2035
Consumer Discretionary,MARUTI.NS,2022,1,15.1929
Consumer Discretionary,MARUTI.NS,2022,2,-2.9114
Consumer Discretionary,MARUTI.NS,2022,3,-8.6639
Consumer Discretionary,MARUTI.NS,2022,4,2.2626000000000004
Consumer Discretionary,MARUTI.NS,2022,5,3.5824999999999996
Consumer Discretionary,MARUTI.NS,2022,6,6.436300000000001
Consumer Discretionary,MARUTI.NS,2022,7,3.6957
Consumer Discretionary,MARUTI.NS,2022,8,3.7120000000000006
Consumer Discretionary,MARUTI.NS,2022,9,-2.5518
Consumer Discretionary,MARUTI.NS,2022,10,7.8991
Consumer Discretionary,MARUTI.NS,2022,11,-5.888
Consumer Discretionary,MARUTI.NS,2022,12,-6.556500000000001
Consumer Discretionary,MARUTI.NS,2023,1,5.8987
Consumer Discretionary,MARUTI.NS,2023,2,-3.0385
Consumer Discretionary,MARUTI.NS,2023,3,-3.8106999999999998
Consumer Discretionary,MARUTI.NS,2023,4,3.6048999999999998
Consumer Discretionary,MARUTI.NS,2023,5,8.7676
Consumer Discretionary,MARUTI.NS,2023,6,4.4987
Consumer Discretionary,MARUTI.NS,2023,7,0.4861000000000004
Consumer Discretionary,MARUTI.NS,2023,8,1.9383000000000004
Consumer Discretionary,MARUTI.NS,2023,9,6.036899999999999
Consumer Discretionary,MARUTI.NS,2023,10,-1.9361000000000002
Consumer Discretionary,MARUTI.NS,2023,11,2.0893
Consumer Discretionary,MARUTI.NS,2023,12,-2.8495
Consumer Discretionary,MARUTI.NS,2024,1,-1.0084
Consumer Discretionary,MARUTI.NS,2024,2,10.623899999999999
Consumer Discretionary,MARUTI.NS,2024,3,11.2075
Consumer Discretionary,MARUTI.NS,2024,4,1.9361999999999995
Consumer Discretionary,MARUTI.NS,2024,5,-3.1365000000000007
Consumer Discretionary,MARUTI.NS,2024,6,-2.8281
Consumer Discretionary,MARUTI.NS,2024,7,8.8905
Consumer Discretionary,MARUTI.NS,2024,8,-5.297899999999999
Consumer Discretionary,MARUTI.NS,2024,9,6.7002
Consumer Discretionary,MARUTI.NS,2024,10,-17.4996
Consumer Discretionary,MARUTI.NS,2024,11,0.08719999999999972
Consumer Discretionary,MARUTI.NS,2024,12,-1.8786
Consumer Discretionary,MARUTI.NS,2025,1,12.9008
Consumer Discretionary,MARUTI.NS,2025,2,-2.7572
Consumer Discretionary,MARUTI.NS,2025,3,-3.5393999999999997
Consumer Discretionary,MARUTI.NS,2025,4,6.373799999999999
Consumer Discretionary,MARUTI.NS,2025,5,0.6810999999999996
Consumer Discretionary,MARUTI.NS,2025,6,0.7682000000000002
Consumer Discretionary,MARUTI.NS,2025,7,1.7412000000000005
Consumer Discretionary,MARUTI.NS,2025,8,16.4274
Consumer Discretionary,MARUTI.NS,2025,9,8.1985
Consumer Discretionary,MARUTI.NS,2025,10,1.0256
Consumer Discretionary,MARUTI.NS,2025,11,-1.6574000000000002
Consumer Discretionary,MARUTI.NS,2025,12,4.9799
Consumer Discretionary,MARUTI.NS,2026,1,-13.1901
Consumer Discretionary,MARUTI.NS,2026,2,1.9158999999999997
Consumer Discretionary,MARUTI.NS,2026,3,-12.9252
Consumer Discretionary,TITAN.NS,2000,1,-12.490599999999999
Consumer Discretionary,TITAN.NS,2000,2,-28.348
Consumer Discretionary,TITAN.NS,2000,3,-9.497
Consumer Discretionary,TITAN.NS,2000,4,-23.3903
Consumer Discretionary,TITAN.NS,2000,5,6.599900000000001
Consumer Discretionary,TITAN.NS,2000,6,-10.1356
Consumer Discretionary,TITAN.NS,2000,7,-11.0412
Consumer Discretionary,TITAN.NS,2000,8,2.819
Consumer Discretionary,TITAN.NS,2000,9,-16.0537
Consumer Discretionary,TITAN.NS,2000,10,2.0714999999999995
Consumer Discretionary,TITAN.NS,2000,11,20.3947
Consumer Discretionary,TITAN.NS,2000,12,-0.7151999999999994
Consumer Discretionary,TITAN.NS,2001,1,15.841199999999997
Consumer Discretionary,TITAN.NS,2001,2,-0.8094000000000028
Consumer Discretionary,TITAN.NS,2001,3,-47.3427
Consumer Discretionary,TITAN.NS,2001,4,1.2294999999999996
Consumer Discretionary,TITAN.NS,2001,5,36.402
Consumer Discretionary,TITAN.NS,2001,6,-29.0487
Consumer Discretionary,TITAN.NS,2001,7,-11.7495
Consumer Discretionary,TITAN.NS,2001,8,-11.9176
Consumer Discretionary,TITAN.NS,2001,9,-11.9578
Consumer Discretionary,TITAN.NS,2001,10,10.0162
Consumer Discretionary,TITAN.NS,2001,11,20.1002
Consumer Discretionary,TITAN.NS,2001,12,-2.1041999999999996
Consumer Discretionary,TITAN.NS,2002,1,-7.2661
Consumer Discretionary,TITAN.NS,2002,2,36.0944
Consumer Discretionary,TITAN.NS,2002,3,9.304400000000001
Consumer Discretionary,TITAN.NS,2002,4,28.988999999999997
Consumer Discretionary,TITAN.NS,2002,5,-11.9737
Consumer Discretionary,TITAN.NS,2002,6,31.0809
Consumer Discretionary,TITAN.NS,2002,7,-11.173200000000001
Consumer Discretionary,TITAN.NS,2002,8,-2.7009000000000003
Consumer Discretionary,TITAN.NS,2002,9,-14.9637
Consumer Discretionary,TITAN.NS,2002,10,-1.4728999999999992
Consumer Discretionary,TITAN.NS,2002,11,33.9915
Consumer Discretionary,TITAN.NS,2002,12,2.3044000000000002
Consumer Discretionary,TITAN.NS,2003,1,-18.8448
Consumer Discretionary,TITAN.NS,2003,2,-6.840000000000001
Consumer Discretionary,TITAN.NS,2003,3,-15.316699999999999
Consumer Discretionary,TITAN.NS,2003,4,11.959499999999998
Consumer Discretionary,TITAN.NS,2003,5,16.721200000000003
Consumer Discretionary,TITAN.NS,2003,6,2.0553999999999997
Consumer Discretionary,TITAN.NS,2003,7,-0.5317999999999982
Consumer Discretionary,TITAN.NS,2003,8,17.274700000000003
Consumer Discretionary,TITAN.NS,2003,9,0.9656000000000012
Consumer Discretionary,TITAN.NS,2003,10,46.0836
Consumer Discretionary,TITAN.NS,2003,11,-4.2969
Consumer Discretionary,TITAN.NS,2003,12,14.969999999999999
Consumer Discretionary,TITAN.NS,2004,1,-12.353399999999999
Consumer Discretionary,TITAN.NS,2004,2,8.849699999999999
Consumer Discretionary,TITAN.NS,2004,3,-12.0828
Consumer Discretionary,TITAN.NS,2004,4,3.8767999999999994
Consumer Discretionary,TITAN.NS,2004,5,-18.066200000000002
Consumer Discretionary,TITAN.NS,2004,6,18.3896
Consumer Discretionary,TITAN.NS,2004,7,4.445900000000001
Consumer Discretionary,TITAN.NS,2004,8,30.465200000000003
Consumer Discretionary,TITAN.NS,2004,9,-3.6257
Consumer Discretionary,TITAN.NS,2004,10,19.7439
Consumer Discretionary,TITAN.NS,2004,11,2.9162999999999997
Consumer Discretionary,TITAN.NS,2004,12,7.2981
Consumer Discretionary,TITAN.NS,2005,1,-3.685499999999999
Consumer Discretionary,TITAN.NS,2005,2,18.087699999999998
Consumer Discretionary,TITAN.NS,2005,3,12.7163
Consumer Discretionary,TITAN.NS,2005,4,6.2665
Consumer Discretionary,TITAN.NS,2005,5,21.9665
Consumer Discretionary,TITAN.NS,2005,6,23.6301
Consumer Discretionary,TITAN.NS,2005,7,27.195999999999998
Consumer Discretionary,TITAN.NS,2005,8,2.433300000000001
Consumer Discretionary,TITAN.NS,2005,9,-0.3771000000000011
Consumer Discretionary,TITAN.NS,2005,10,8.7961
Consumer Discretionary,TITAN.NS,2005,11,26.412200000000002
Consumer Discretionary,TITAN.NS,2005,12,23.2186
Consumer Discretionary,TITAN.NS,2006,1,-12.428700000000001
Consumer Discretionary,TITAN.NS,2006,2,12.6792
Consumer Discretionary,TITAN.NS,2006,3,6.597100000000001
Consumer Discretionary,TITAN.NS,2006,4,-10.960899999999999
Consumer Discretionary,TITAN.NS,2006,5,-3.9441999999999995
Consumer Discretionary,TITAN.NS,2006,6,-13.075499999999998
Consumer Discretionary,TITAN.NS,2006,7,1.9872000000000005
Consumer Discretionary,TITAN.NS,2006,8,27.4964
Consumer Discretionary,TITAN.NS,2006,9,3.3047999999999997
Consumer Discretionary,TITAN.NS,2006,10,-4.8834
